Date,Low,High,Open,Close,VolumeFrom
2018-11-23T20:00:00Z,3715.01,3745.41,3745.41,3725.56,36.88886078
2018-11-23T19:00:00Z,3728.0,3775.0,3738.57,3745.41,76.39305161
2018-11-23T18:00:00Z,3715.84,3749.99,3735.01,3738.58,62.88540636
2018-11-23T17:00:00Z,3686.71,3747.89,3734.72,3735.01,79.16851666
2018-11-23T16:00:00Z,3711.56,3773.64,3772.0,3734.72,111.64316848
2018-11-23T15:00:00Z,3757.58,3786.75,3784.01,3772.0,92.29041114
2018-11-23T14:00:00Z,3756.66,3784.98,3756.66,3784.01,136.20593197
2018-11-23T13:00:00Z,3728.93,3770.0,3754.93,3755.65,86.1831189
2018-11-23T12:00:00Z,3730.0,3797.99,3787.81,3754.94,192.70061629
2018-11-23T11:00:00Z,3760.0,3792.43,3782.94,3786.63,100.59001405
2018-11-23T10:00:00Z,3774.35,3814.66,3793.12,3782.94,94.24008751
2018-11-23T09:00:00Z,3768.83,3824.17,3768.83,3793.13,178.88107579
2018-11-23T08:00:00Z,3705.31,3768.9,3705.31,3768.82,84.6373021
2018-11-23T07:00:00Z,3678.24,3758.3,3736.71,3705.31,216.59420573
2018-11-23T06:00:00Z,3687.11,3741.5,3704.11,3736.78,78.69922967
2018-11-23T05:00:00Z,3601.06,3725.99,3666.0,3703.0,152.67659759
2018-11-23T04:00:00Z,3659.98,3707.6,3698.05,3666.0,52.86253645
2018-11-23T03:00:00Z,3674.03,3740.4,3674.03,3698.06,42.57545103
2018-11-23T02:00:00Z,3625.12,3708.19,3692.16,3676.05,157.30196352
2018-11-23T01:00:00Z,3650.09,3775.79,3770.06,3692.17,224.91202933
2018-11-23T00:00:00Z,3739.95,3799.52,3739.95,3767.89,51.4531093
2018-11-22T23:00:00Z,3726.2,3877.22,3877.22,3739.95,182.70349388
2018-11-22T22:00:00Z,3853.27,3902.7,3894.01,3877.68,73.61455023
2018-11-22T21:00:00Z,3879.59,3922.26,3879.59,3893.97,52.03814432
2018-11-22T20:00:00Z,3860.33,3891.77,3867.16,3879.59,68.54582803
2018-11-22T19:00:00Z,3856.07,3892.02,3892.02,3867.16,69.72521573
2018-11-22T18:00:00Z,3892.0,3920.19,3918.12,3892.02,43.84393614
2018-11-22T17:00:00Z,3890.65,3930.99,3896.0,3918.13,74.20612762
2018-11-22T16:00:00Z,3887.8,3913.89,3913.89,3896.01,50.63506605
2018-11-22T15:00:00Z,3900.0,3927.91,3910.01,3913.89,44.63999862
2018-11-22T14:00:00Z,3878.17,3929.23,3887.16,3910.01,91.3959412
2018-11-22T13:00:00Z,3830.0,3906.59,3879.72,3887.16,86.14256208
2018-11-22T12:00:00Z,3861.13,3907.01,3906.99,3879.72,82.68148223
2018-11-22T11:00:00Z,3870.24,3924.52,3918.02,3906.98,97.77777509
2018-11-22T10:00:00Z,3894.99,3927.3,3894.99,3918.01,111.04599321
2018-11-22T09:00:00Z,3890.57,3973.96,3973.53,3894.99,156.18593934
2018-11-22T08:00:00Z,3968.0,3978.6,3972.0,3973.54,45.47643907
2018-11-22T07:00:00Z,3950.0,3972.0,3954.61,3971.99,106.55792942
2018-11-22T06:00:00Z,3955.0,3981.24,3981.22,3955.0,47.05660233
2018-11-22T05:00:00Z,3956.9,3981.93,3965.04,3981.22,12.00549944
2018-11-22T04:00:00Z,3952.0,3990.0,3976.99,3965.05,12.19364483
2018-11-22T03:00:00Z,3954.26,3995.17,3995.17,3978.46,16.40946789
2018-11-22T02:00:00Z,3977.47,4028.99,4028.96,3995.17,20.21767658
2018-11-22T01:00:00Z,3977.44,4028.99,3984.7,4028.97,39.72047313
2018-11-22T00:00:00Z,3959.67,4008.89,4005.25,3984.7,25.44401913
2018-11-21T23:00:00Z,3930.0,4025.99,3937.91,4000.21,136.28684201
2018-11-21T22:00:00Z,3919.39,3968.98,3919.79,3940.85,113.90502862
2018-11-21T21:00:00Z,3816.49,3950.0,3886.18,3919.79,154.06643415
2018-11-21T20:00:00Z,3857.02,3942.77,3885.99,3886.18,126.1768069
2018-11-21T19:00:00Z,3855.08,3904.69,3894.82,3886.0,85.03757709
2018-11-21T18:00:00Z,3878.29,3930.0,3911.74,3893.91,107.12345864
2018-11-21T17:00:00Z,3851.31,3958.91,3957.39,3911.75,134.53998871
2018-11-21T16:00:00Z,3937.85,3988.59,3966.65,3958.36,70.99487306
2018-11-21T15:00:00Z,3893.75,3997.0,3893.76,3966.16,107.31279493
2018-11-21T14:00:00Z,3857.01,3918.12,3913.9,3893.76,115.49870046
2018-11-21T13:00:00Z,3894.19,4021.09,3997.74,3913.9,223.45611326
2018-11-21T12:00:00Z,3953.88,4012.15,3956.64,3995.33,114.99366222
2018-11-21T11:00:00Z,3950.71,4020.0,4000.53,3953.84,116.74791639
2018-11-21T10:00:00Z,3950.36,4019.07,4019.07,4000.53,201.85616066
2018-11-21T09:00:00Z,4002.87,4103.95,4037.01,4019.11,209.40909194
2018-11-21T08:00:00Z,3905.12,4069.15,3945.5,4038.0,273.91869493
2018-11-21T07:00:00Z,3856.14,3945.5,3880.25,3945.5,107.12316383
2018-11-21T06:00:00Z,3784.48,3890.04,3797.12,3880.26,63.00413511
2018-11-21T05:00:00Z,3797.13,3909.26,3909.26,3797.13,40.66668178
2018-11-21T04:00:00Z,3841.11,3915.36,3915.36,3909.26,48.10725727
2018-11-21T03:00:00Z,3816.62,3947.17,3845.42,3915.37,78.6693321
2018-11-21T02:00:00Z,3782.32,3874.78,3787.9,3845.42,31.41085746
2018-11-21T01:00:00Z,3732.72,3819.92,3799.48,3787.9,60.52146853
2018-11-21T00:00:00Z,3762.01,3863.57,3843.16,3798.75,100.33270798
2018-11-20T23:00:00Z,3711.99,3889.73,3762.25,3850.01,203.65324519
2018-11-20T22:00:00Z,3730.0,3897.7,3824.18,3762.26,158.65255667
2018-11-20T21:00:00Z,3732.98,3933.11,3770.0,3813.96,500.15229091
2018-11-20T20:00:00Z,3556.25,3951.0,3951.0,3768.41,1164.67035068
2018-11-20T19:00:00Z,3933.48,4009.83,3992.69,3951.0,86.16978432
2018-11-20T18:00:00Z,3910.19,4004.97,3913.17,3992.69,225.09345489
2018-11-20T17:00:00Z,3910.2,4112.65,4102.08,3914.34,348.70934306
2018-11-20T16:00:00Z,4068.29,4195.65,4175.0,4102.08,423.45102324
2018-11-20T15:00:00Z,4027.9,4175.0,4090.02,4175.0,602.16242887
2018-11-20T14:00:00Z,3842.78,4150.99,3854.61,4093.0,611.98092696
2018-11-20T13:00:00Z,3816.16,3877.0,3838.18,3854.79,138.95526447
2018-11-20T12:00:00Z,3781.64,3880.08,3781.65,3838.18,203.1581198
2018-11-20T11:00:00Z,3738.2,3853.47,3853.46,3781.65,446.82333417
2018-11-20T10:00:00Z,3820.24,3920.92,3820.25,3854.29,285.98161998
2018-11-20T09:00:00Z,3752.3,3931.97,3758.56,3820.25,581.62053942
2018-11-20T08:00:00Z,3630.0,3963.84,3963.84,3760.69,879.90270435
2018-11-20T07:00:00Z,3956.01,4045.0,3986.99,3963.84,282.69632868
2018-11-20T06:00:00Z,3909.19,4027.43,4012.35,3986.99,307.38252394
2018-11-20T05:00:00Z,3980.29,4083.12,4083.12,4013.58,398.06414573
2018-11-20T04:00:00Z,4083.12,4200.0,4191.33,4083.12,160.72725007
2018-11-20T03:00:00Z,4175.96,4227.62,4224.6,4191.33,27.50992153
2018-11-20T02:00:00Z,4191.36,4254.94,4191.37,4224.6,55.59064735
2018-11-20T01:00:00Z,4181.27,4210.26,4210.26,4191.37,37.51750429
2018-11-20T00:00:00Z,4136.26,4222.16,4140.01,4206.51,143.91438058
2018-11-19T23:00:00Z,4140.0,4220.0,4190.32,4140.01,158.82183188
2018-11-19T22:00:00Z,4130.6,4237.68,4176.04,4190.32,373.51796223
2018-11-19T21:00:00Z,4105.0,4294.34,4269.84,4174.06,616.27595702
2018-11-19T20:00:00Z,4269.83,4388.43,4319.39,4269.83,249.7320886
2018-11-19T19:00:00Z,4246.79,4338.98,4314.0,4319.39,568.49489138
2018-11-19T18:00:00Z,4307.98,4408.43,4398.01,4314.0,322.0549918
2018-11-19T17:00:00Z,4376.0,4439.12,4430.22,4398.0,150.87640312
2018-11-19T16:00:00Z,4325.01,4479.79,4467.9,4430.21,495.78794047
2018-11-19T15:00:00Z,4438.8,4495.0,4457.5,4467.9,172.65494709
2018-11-19T14:00:00Z,4419.58,4499.0,4480.49,4463.03,316.31067077
2018-11-19T13:00:00Z,4445.92,4581.25,4581.25,4480.01,305.70148914
2018-11-19T12:00:00Z,4566.01,4611.0,4602.54,4579.76,95.43175457
2018-11-19T11:00:00Z,4586.48,4635.54,4635.54,4602.54,84.3281182
2018-11-19T10:00:00Z,4556.47,4667.66,4556.47,4635.54,177.53862032
2018-11-19T09:00:00Z,4540.0,4620.0,4614.99,4556.45,212.88425578
2018-11-19T08:00:00Z,4541.0,4718.39,4718.38,4610.0,332.63773842
2018-11-19T07:00:00Z,4698.78,4740.0,4735.35,4718.38,72.04313553
2018-11-19T06:00:00Z,4718.08,4773.06,4773.06,4735.34,66.46227107
2018-11-19T05:00:00Z,4675.0,4823.19,4823.18,4776.28,164.23363776
2018-11-19T04:00:00Z,4818.45,4842.35,4840.94,4823.18,4.0115141
2018-11-19T03:00:00Z,4820.0,4840.95,4828.87,4840.94,4.18607287
2018-11-19T02:00:00Z,4810.0,4838.95,4838.95,4828.87,7.68598305
2018-11-19T01:00:00Z,4811.11,4872.83,4872.82,4832.7,51.71680234
2018-11-19T00:00:00Z,4855.58,4879.41,4878.77,4872.83,6.65905672
2018-11-18T23:00:00Z,4857.37,4878.36,4864.02,4878.33,20.55335171
2018-11-18T22:00:00Z,4841.54,4866.0,4865.0,4864.03,30.17065225
2018-11-18T21:00:00Z,4840.0,4865.25,4858.89,4865.01,34.4768939
2018-11-18T20:00:00Z,4852.44,4900.0,4899.32,4858.89,75.55803851
2018-11-18T19:00:00Z,4867.96,4936.62,4867.96,4899.39,67.66892098
2018-11-18T18:00:00Z,4860.0,4867.96,4862.48,4867.96,11.87099267
2018-11-18T17:00:00Z,4860.0,4868.0,4867.23,4862.48,18.69323218
2018-11-18T16:00:00Z,4860.53,4867.23,4860.53,4867.23,15.07889171
2018-11-18T15:00:00Z,4854.51,4866.0,4858.31,4864.21,24.10484908
2018-11-18T14:00:00Z,4842.8,4858.32,4843.96,4858.31,32.02503273
2018-11-18T13:00:00Z,4842.21,4858.32,4858.3,4842.51,24.78953323
2018-11-18T12:00:00Z,4847.77,4858.31,4854.65,4858.31,16.77184451
2018-11-18T11:00:00Z,4836.45,4858.31,4845.01,4854.65,22.43086329
2018-11-18T10:00:00Z,4845.0,4856.39,4856.39,4845.01,22.04296947
2018-11-18T09:00:00Z,4853.29,4859.74,4857.83,4856.38,13.55674363
2018-11-18T08:00:00Z,4847.0,4870.0,4855.01,4857.83,32.04305993
2018-11-18T07:00:00Z,4855.0,4870.0,4860.01,4855.01,11.78582724
2018-11-18T06:00:00Z,4860.0,4869.99,4861.0,4860.01,8.74619135
2018-11-18T05:00:00Z,4846.66,4861.0,4846.66,4860.99,1.48556052
2018-11-18T04:00:00Z,4846.65,4861.16,4861.16,4846.66,12.47510956
2018-11-18T03:00:00Z,4856.0,4870.0,4856.44,4867.35,14.44928759
2018-11-18T02:00:00Z,4842.12,4856.06,4842.13,4856.06,11.04824023
2018-11-18T01:00:00Z,4837.99,4842.39,4838.0,4842.13,2.20373447
2018-11-18T00:00:00Z,4829.0,4838.0,4829.0,4838.0,5.40347713
2018-11-17T23:00:00Z,4819.28,4829.01,4822.89,4829.01,11.12764165
2018-11-17T22:00:00Z,4815.0,4824.97,4816.62,4822.99,13.47375958
2018-11-17T21:00:00Z,4816.1,4834.33,4833.0,4816.61,19.66535003
2018-11-17T20:00:00Z,4815.0,4834.36,4824.32,4833.41,24.95887562
2018-11-17T19:00:00Z,4816.57,4825.04,4819.57,4824.31,19.32872441
2018-11-17T18:00:00Z,4815.0,4819.58,4815.5,4819.56,21.48006899
2018-11-17T17:00:00Z,4815.04,4849.33,4840.0,4815.5,24.43924255
2018-11-17T16:00:00Z,4808.0,4840.0,4814.85,4840.0,52.01243679
2018-11-17T15:00:00Z,4807.01,4819.59,4813.99,4814.85,16.64776679
2018-11-17T14:00:00Z,4807.0,4820.58,4820.58,4813.99,21.1965854
2018-11-17T13:00:00Z,4808.05,4820.58,4817.7,4820.58,23.76868699
2018-11-17T12:00:00Z,4816.99,4817.7,4817.0,4817.7,24.48547577
2018-11-17T11:00:00Z,4792.01,4817.0,4793.69,4817.0,47.16637944
2018-11-17T10:00:00Z,4776.0,4817.7,4817.7,4792.72,49.32973251
2018-11-17T09:00:00Z,4805.04,4819.96,4810.0,4817.7,19.12415883
2018-11-17T08:00:00Z,4802.7,4819.59,4819.59,4805.75,16.36830006
2018-11-17T07:00:00Z,4797.32,4819.59,4801.49,4819.59,13.17161981
2018-11-17T06:00:00Z,4790.0,4808.52,4790.01,4805.06,15.54515357
2018-11-17T05:00:00Z,4790.0,4790.01,4790.01,4790.01,2.20719021
2018-11-17T04:00:00Z,4780.0,4794.16,4794.16,4790.01,2.09833458
2018-11-17T03:00:00Z,4790.0,4803.14,4803.14,4794.16,4.21147149
2018-11-17T02:00:00Z,4783.18,4806.74,4806.73,4803.24,10.98088215
2018-11-17T01:00:00Z,4798.05,4810.84,4798.05,4806.72,5.15394749
2018-11-17T00:00:00Z,4771.27,4830.78,4828.85,4804.92,52.43371942
2018-11-16T23:00:00Z,4750.26,4840.0,4769.98,4830.8,40.34207913
2018-11-16T22:00:00Z,4747.19,4794.54,4780.0,4769.91,68.65137499
2018-11-16T21:00:00Z,4772.0,4832.04,4832.04,4780.01,127.77684696
2018-11-16T20:00:00Z,4810.0,4835.68,4828.57,4832.04,64.11291057
2018-11-16T19:00:00Z,4823.4,4854.02,4846.75,4830.25,27.92256985
2018-11-16T18:00:00Z,4827.58,4869.67,4868.01,4846.74,104.98024569
2018-11-16T17:00:00Z,4860.22,4880.01,4880.01,4868.01,32.52519485
2018-11-16T16:00:00Z,4857.35,4886.78,4868.57,4880.01,50.12860023
2018-11-16T15:00:00Z,4853.22,4890.0,4885.15,4868.57,92.32055635
2018-11-16T14:00:00Z,4875.99,4904.0,4903.38,4885.15,77.65282998
2018-11-16T13:00:00Z,4895.5,4908.17,4895.53,4903.38,55.41509335
2018-11-16T12:00:00Z,4880.0,5089.99,5089.99,4895.53,76.61716201
2018-11-16T07:00:00Z,4863.0,4906.89,4889.44,4863.01,47.29784316
2018-11-16T06:00:00Z,4877.15,4895.0,4882.7,4894.3,26.28856722
2018-11-16T05:00:00Z,4881.14,4907.81,4899.75,4882.62,12.8010725
2018-11-16T04:00:00Z,4899.26,4924.74,4924.74,4899.74,12.3551081
2018-11-16T03:00:00Z,4908.1,4932.32,4908.11,4924.75,5.71302094
2018-11-16T02:00:00Z,4885.86,4919.51,4893.5,4908.11,9.53175455
2018-11-16T01:00:00Z,4885.8,4906.32,4898.37,4893.5,12.38223341
2018-11-16T00:00:00Z,4890.0,4960.03,4916.49,4897.05,25.44945998
2018-11-15T23:00:00Z,4852.68,4921.0,4865.5,4921.0,41.11295956
2018-11-15T22:00:00Z,4822.49,4869.29,4831.31,4865.51,51.28123761
2018-11-15T21:00:00Z,4801.01,4850.35,4850.35,4831.32,62.87344877
2018-11-15T20:00:00Z,4844.01,4891.12,4885.65,4854.73,56.94063265
2018-11-15T19:00:00Z,4849.33,4889.0,4875.51,4885.66,57.33204829
2018-11-15T18:00:00Z,4838.71,4880.3,4860.01,4876.89,65.15677573
2018-11-15T17:00:00Z,4825.0,4900.0,4833.01,4860.01,135.7727883
2018-11-15T16:00:00Z,4732.6,4862.97,4836.22,4833.01,219.68312985
2018-11-15T15:00:00Z,4640.01,4911.55,4643.0,4836.22,385.44233384
2018-11-15T14:00:00Z,4641.89,4807.35,4807.35,4641.89,309.88715281
2018-11-15T13:00:00Z,4797.0,4815.56,4811.24,4807.35,70.35144261
2018-11-15T12:00:00Z,4802.0,4849.98,4805.86,4811.24,87.12225457
2018-11-15T11:00:00Z,4756.01,4841.28,4810.48,4805.86,134.8681604
2018-11-15T10:00:00Z,4781.0,4980.0,4954.59,4813.0,238.89724214
2018-11-15T09:00:00Z,4930.0,4971.0,4930.93,4954.59,83.41392158
2018-11-15T08:00:00Z,4930.04,4968.34,4939.7,4930.93,68.43633365
2018-11-15T07:00:00Z,4909.33,4966.99,4915.3,4939.7,132.46166411
2018-11-15T06:00:00Z,4868.96,4944.68,4929.85,4941.56,86.27211736
2018-11-15T05:00:00Z,4890.82,4930.0,4905.65,4930.0,24.12574606
2018-11-15T04:00:00Z,4840.0,4923.78,4923.78,4905.65,50.24530936
2018-11-15T03:00:00Z,4897.0,4932.1,4897.0,4923.76,26.07927408
2018-11-15T02:00:00Z,4877.03,4966.04,4964.12,4897.0,51.43418612
2018-11-15T01:00:00Z,4950.5,4994.54,4979.72,4972.42,27.57770417
2018-11-15T00:00:00Z,4920.0,5030.98,4998.99,4979.9,59.22107108
2018-11-14T23:00:00Z,4830.0,4999.02,4930.01,4998.99,167.77968329
2018-11-14T22:00:00Z,4900.0,4972.13,4967.7,4930.0,120.10879625
2018-11-14T21:00:00Z,4825.0,5020.0,4830.0,4969.11,316.56421645
2018-11-14T20:00:00Z,4740.0,4950.0,4948.95,4830.0,367.00171541
2018-11-14T19:00:00Z,4840.99,5070.0,5050.01,4948.95,494.80881572
2018-11-14T18:00:00Z,5026.0,5153.37,5153.37,5050.01,268.73062616
2018-11-14T17:00:00Z,5020.01,5200.0,5131.29,5153.37,486.89250968
2018-11-14T16:00:00Z,5002.0,5450.0,5380.01,5131.29,1066.76359803
2018-11-14T15:00:00Z,5380.0,5465.47,5451.23,5380.0,201.08217925
2018-11-14T14:00:00Z,5450.01,5509.15,5509.15,5451.24,149.12795963
2018-11-14T13:00:00Z,5507.5,5525.01,5525.01,5509.15,43.16224504
2018-11-14T12:00:00Z,5519.59,5536.4,5519.6,5525.0,45.29066854
2018-11-14T11:00:00Z,5502.0,5520.85,5520.85,5519.6,68.70595854
2018-11-14T10:00:00Z,5509.47,5563.67,5560.09,5520.85,151.58362493
2018-11-14T09:00:00Z,5560.08,5586.01,5586.01,5560.08,44.06204088
2018-11-14T08:00:00Z,5578.2,5593.77,5578.21,5586.01,22.57281663
2018-11-14T07:00:00Z,5577.0,5593.5,5587.89,5578.21,20.80228325
2018-11-14T06:00:00Z,5586.98,5594.47,5587.0,5587.47,11.14520393
2018-11-14T05:00:00Z,5569.64,5587.0,5569.64,5587.0,8.37241797
2018-11-14T04:00:00Z,5569.63,5569.64,5569.63,5569.63,3.7408762
2018-11-14T03:00:00Z,5569.63,5570.0,5570.0,5569.64,1.13617192
2018-11-14T02:00:00Z,5569.17,5575.5,5569.17,5570.0,2.39368339
2018-11-14T01:00:00Z,5563.47,5572.3,5564.76,5569.16,3.42397297
2018-11-14T00:00:00Z,5550.0,5569.61,5569.61,5564.76,45.23017804
2018-11-13T23:00:00Z,5568.51,5590.04,5590.04,5569.61,42.20950697
2018-11-13T22:00:00Z,5590.03,5591.44,5591.44,5590.04,15.31124624
2018-11-13T21:00:00Z,5591.43,5594.04,5594.04,5591.43,21.71124667
2018-11-13T20:00:00Z,5594.03,5598.98,5598.0,5594.04,31.42147518
2018-11-13T19:00:00Z,5597.32,5600.77,5597.33,5598.01,21.97753121
2018-11-13T18:00:00Z,5597.32,5617.81,5612.57,5597.33,29.98489774
2018-11-13T17:00:00Z,5599.83,5619.63,5599.83,5612.57,32.16702782
2018-11-13T16:00:00Z,5597.54,5605.97,5599.12,5599.83,53.28272847
2018-11-13T15:00:00Z,5594.49,5604.67,5594.5,5599.12,38.80591562
2018-11-13T14:00:00Z,5591.1,5606.66,5604.29,5594.5,50.77606556
2018-11-13T13:00:00Z,5601.78,5615.33,5610.0,5604.28,38.25150165
2018-11-13T12:00:00Z,5610.0,5619.81,5614.99,5610.01,49.32087872
2018-11-13T11:00:00Z,5613.0,5618.77,5615.0,5614.99,38.67213783
2018-11-13T10:00:00Z,5615.01,5623.36,5623.35,5615.01,31.06726865
2018-11-13T09:00:00Z,5612.96,5639.46,5612.96,5623.35,40.72658993
2018-11-13T08:00:00Z,5609.29,5643.69,5629.6,5615.98,55.03748364
2018-11-13T07:00:00Z,5605.02,5633.0,5626.34,5629.6,26.18182807
2018-11-13T06:00:00Z,5623.01,5630.0,5629.13,5627.13,10.67761944
2018-11-13T05:00:00Z,5610.72,5629.4,5627.01,5629.13,4.30109449
2018-11-13T04:00:00Z,5627.0,5631.84,5627.01,5627.01,1.91117366
2018-11-13T03:00:00Z,5626.39,5630.39,5626.4,5627.01,5.11761566
2018-11-13T02:00:00Z,5597.02,5626.4,5621.0,5626.4,32.9215668
2018-11-13T01:00:00Z,5621.0,5645.32,5645.32,5621.0,14.01371968
2018-11-13T00:00:00Z,5645.26,5649.48,5649.48,5645.32,6.97931589
2018-11-12T23:00:00Z,5641.95,5650.0,5641.95,5649.48,23.41309415
2018-11-12T22:00:00Z,5641.94,5644.05,5644.05,5641.95,19.79044423
2018-11-12T21:00:00Z,5644.0,5659.37,5654.2,5644.05,26.94052738
2018-11-12T20:00:00Z,5654.05,5655.83,5655.83,5654.19,21.01726823
2018-11-12T19:00:00Z,5642.31,5656.36,5648.24,5655.01,27.20391324
2018-11-12T18:00:00Z,5648.23,5654.61,5653.39,5648.23,33.73912156
2018-11-12T17:00:00Z,5650.0,5653.39,5650.01,5653.39,22.3339906
2018-11-12T16:00:00Z,5650.0,5656.06,5653.16,5650.01,34.40680194
2018-11-12T15:00:00Z,5651.0,5662.04,5662.01,5653.17,32.50164571
2018-11-12T14:00:00Z,5659.99,5668.99,5660.0,5662.01,34.11830562
2018-11-12T13:00:00Z,5655.0,5664.01,5661.77,5660.0,23.14984326
2018-11-12T12:00:00Z,5651.0,5670.0,5655.65,5661.77,65.0319145
2018-11-12T11:00:00Z,5651.0,5659.39,5655.0,5655.66,51.98754434
2018-11-12T10:00:00Z,5652.02,5662.0,5662.0,5655.0,26.33673658
2018-11-12T09:00:00Z,5649.01,5663.0,5654.99,5661.99,36.82160292
2018-11-12T08:00:00Z,5647.0,5655.0,5647.01,5654.99,23.49582887
2018-11-12T07:00:00Z,5637.04,5658.28,5637.5,5647.01,68.93774598
2018-11-12T06:00:00Z,5630.78,5638.31,5633.79,5637.5,7.22504092
2018-11-12T05:00:00Z,5627.97,5636.78,5628.2,5633.79,6.19664901
2018-11-12T04:00:00Z,5628.19,5632.28,5629.98,5628.19,2.02702256
2018-11-12T03:00:00Z,5629.98,5630.0,5630.0,5629.98,2.4980314
2018-11-12T02:00:00Z,5629.98,5632.18,5632.15,5629.99,2.440578
2018-11-12T01:00:00Z,5630.71,5639.98,5639.98,5632.15,7.93898625
2018-11-12T00:00:00Z,5619.75,5640.0,5619.75,5639.98,26.56522013
2018-11-11T23:00:00Z,5594.3,5619.75,5598.62,5619.74,21.11175615
2018-11-11T22:00:00Z,5594.68,5600.5,5600.45,5598.62,9.78071707
2018-11-11T21:00:00Z,5600.01,5610.99,5610.99,5600.44,17.97287346
2018-11-11T20:00:00Z,5607.37,5611.0,5611.0,5610.98,17.74487351
2018-11-11T19:00:00Z,5599.0,5611.0,5599.01,5611.0,17.52946913
2018-11-11T18:00:00Z,5591.99,5599.0,5592.0,5599.0,10.94232045
2018-11-11T17:00:00Z,5585.62,5592.0,5585.63,5592.0,12.17886517
2018-11-11T16:00:00Z,5572.0,5589.0,5584.44,5585.63,22.79447669
2018-11-11T15:00:00Z,5566.77,5609.04,5609.04,5584.45,34.21741127
2018-11-11T14:00:00Z,5609.03,5609.04,5609.04,5609.04,7.75635541
2018-11-11T13:00:00Z,5609.03,5619.01,5619.01,5609.04,10.82980219
2018-11-11T12:00:00Z,5612.78,5622.49,5618.02,5619.01,11.00609269
2018-11-11T11:00:00Z,5617.2,5618.03,5617.21,5618.03,7.89176405
2018-11-11T10:00:00Z,5616.0,5624.97,5624.97,5617.21,18.16226423
2018-11-11T09:00:00Z,5622.04,5624.97,5622.05,5624.97,8.37728121
2018-11-11T08:00:00Z,5622.02,5622.05,5622.04,5622.05,7.31990817
2018-11-11T07:00:00Z,5621.47,5622.04,5621.47,5622.04,4.56918251
2018-11-11T06:00:00Z,5614.61,5621.48,5618.22,5621.47,3.8172052
2018-11-11T05:00:00Z,5614.63,5621.98,5621.98,5618.23,6.07105203
2018-11-11T04:00:00Z,5618.45,5621.98,5620.1,5621.97,1.03955032
2018-11-11T03:00:00Z,5618.5,5624.75,5624.73,5618.5,2.19867954
2018-11-11T02:00:00Z,5619.73,5624.75,5622.76,5624.75,7.37107534
2018-11-11T01:00:00Z,5621.0,5624.76,5622.31,5624.59,2.43445382
2018-11-11T00:00:00Z,5619.95,5625.5,5621.01,5622.32,8.12436088
2018-11-10T23:00:00Z,5621.0,5626.42,5626.42,5621.01,10.09255124
2018-11-10T22:00:00Z,5625.58,5630.0,5628.99,5626.42,8.66260363
2018-11-10T21:00:00Z,5628.99,5629.06,5628.99,5629.0,11.41714724
2018-11-10T20:00:00Z,5625.94,5629.0,5625.95,5629.0,10.50990037
2018-11-10T19:00:00Z,5625.28,5634.49,5634.48,5625.94,9.31652518
2018-11-10T18:00:00Z,5626.0,5638.59,5638.59,5634.48,11.55972856
2018-11-10T17:00:00Z,5635.86,5639.0,5639.0,5638.58,19.2562111
2018-11-10T16:00:00Z,5629.49,5643.41,5629.5,5639.52,33.97976327
2018-11-10T15:00:00Z,5629.49,5629.5,5629.5,5629.5,11.79125781
2018-11-10T14:00:00Z,5628.0,5638.55,5638.54,5629.5,15.21746561
2018-11-10T13:00:00Z,5633.0,5639.3,5633.01,5638.54,11.03947884
2018-11-10T12:00:00Z,5630.11,5633.46,5630.11,5633.01,13.51024477
2018-11-10T11:00:00Z,5613.46,5633.0,5613.47,5630.4,18.00925818
2018-11-10T10:00:00Z,5613.46,5623.95,5623.95,5613.47,12.85143576
2018-11-10T09:00:00Z,5618.0,5623.95,5623.95,5623.95,15.58708268
2018-11-10T08:00:00Z,5618.01,5623.95,5621.01,5623.95,11.04957599
2018-11-10T07:00:00Z,5614.21,5622.0,5620.02,5621.2,12.9194971
2018-11-10T06:00:00Z,5617.0,5620.02,5617.0,5620.01,3.24609953
2018-11-10T05:00:00Z,5614.99,5617.0,5615.0,5616.99,1.39117082
2018-11-10T04:00:00Z,5609.97,5615.0,5609.98,5615.0,3.99867553
2018-11-10T03:00:00Z,5609.97,5609.98,5609.97,5609.97,1.06009413
2018-11-10T02:00:00Z,5609.97,5609.98,5609.97,5609.98,1.17813766
2018-11-10T01:00:00Z,5609.97,5609.98,5609.98,5609.98,4.13244956
2018-11-10T00:00:00Z,5607.0,5609.98,5607.01,5609.98,6.32202632
2018-11-09T23:00:00Z,5600.99,5612.87,5601.0,5607.02,15.79479397
2018-11-09T22:00:00Z,5599.36,5606.89,5599.36,5601.0,12.84532418
2018-11-09T21:00:00Z,5567.65,5620.02,5620.02,5599.36,55.62892611
2018-11-09T20:00:00Z,5617.23,5623.55,5617.23,5620.02,10.92157551
2018-11-09T19:00:00Z,5615.0,5619.88,5616.08,5617.23,23.96795932
2018-11-09T18:00:00Z,5615.95,5623.55,5622.87,5616.08,19.29304205
2018-11-09T17:00:00Z,5621.24,5622.92,5621.24,5622.91,19.9507242
2018-11-09T16:00:00Z,5613.4,5624.99,5614.6,5621.25,29.51772638
2018-11-09T15:00:00Z,5594.13,5623.31,5594.14,5614.6,35.10614161
2018-11-09T14:00:00Z,5590.0,5610.47,5608.55,5594.14,102.35337318
2018-11-09T13:00:00Z,5601.0,5620.06,5620.06,5608.55,53.04465269
